time,temperature_2m_mean,precipitation_sum,region
2016-11-23,26.8,0.0,RN
2016-11-24,27.0,0.0,RN
2016-11-25,27.1,0.0,RN
2016-11-26,27.2,0.0,RN
2016-11-27,27.3,0.1,RN
2016-11-28,27.4,0.0,RN
2016-11-29,27.4,0.4,RN
2016-11-30,27.4,0.1,RN
2016-12-01,27.3,0.4,RN
2016-12-02,27.1,1.2,RN
2016-12-03,27.3,0.0,RN
2016-12-04,27.0,1.3,RN
2016-12-05,27.4,1.1,RN
2016-12-06,27.4,0.0,RN
2016-12-07,27.3,0.0,RN
2016-12-08,27.4,0.0,RN
2016-12-09,27.3,0.0,RN
2016-12-10,27.3,0.3,RN
2016-12-11,27.4,0.0,RN
2016-12-12,27.0,0.0,RN
2016-12-13,27.3,0.0,RN
2016-12-14,27.3,0.0,RN
2016-12-15,26.7,2.0,RN
2016-12-16,27.0,1.9,RN
2016-12-17,26.6,3.7,RN
2016-12-18,26.6,1.2,RN
2016-12-19,26.7,1.5,RN
2016-12-20,27.0,0.9,RN
2016-12-21,26.9,2.5,RN
2016-12-22,26.5,7.1,RN
2016-12-23,26.7,2.2,RN
2016-12-24,27.0,0.1,RN
2016-12-25,27.1,0.6,RN
2016-12-26,27.2,1.5,RN
2016-12-27,27.3,0.9,RN
2016-12-28,25.6,5.7,RN
2016-12-29,26.2,4.0,RN
2016-12-30,26.6,0.9,RN
2016-12-31,27.3,0.0,RN
2017-01-01,27.0,0.6,RN
2017-01-02,26.7,0.4,RN
2017-01-03,27.3,0.2,RN
2017-01-04,26.9,2.5,RN
2017-01-05,26.9,5.2,RN
2017-01-06,27.2,0.1,RN
2017-01-07,26.9,1.0,RN
2017-01-08,26.9,1.5,RN
2017-01-09,27.1,1.8,RN
2017-01-10,27.3,1.0,RN
2017-01-11,27.3,0.8,RN
2017-01-12,27.4,0.4,RN
2017-01-13,27.5,0.1,RN
2017-01-14,27.3,0.3,RN
2017-01-15,27.5,0.2,RN
2017-01-16,27.3,0.9,RN
2017-01-17,27.7,0.0,RN
2017-01-18,27.5,1.2,RN
2017-01-19,27.4,0.5,RN
2017-01-20,27.1,0.2,RN
2017-01-21,27.7,0.0,RN
2017-01-22,24.8,45.4,RN
2017-01-23,26.6,5.0,RN
2017-01-24,27.1,1.2,RN
2017-01-25,27.0,0.2,RN
2017-01-26,27.5,0.0,RN
2017-01-27,27.3,1.9,RN
2017-01-28,26.4,3.5,RN
2017-01-29,27.2,0.3,RN
2017-01-30,27.4,0.0,RN
2017-01-31,26.1,6.4,RN
2017-02-01,27.0,2.8,RN
2017-02-02,27.3,1.1,RN
2017-02-03,27.4,0.2,RN
2017-02-04,27.2,0.7,RN
2017-02-05,27.3,1.0,RN
2017-02-06,27.5,0.3,RN
2017-02-07,27.3,0.3,RN
2017-02-08,27.4,0.1,RN
2017-02-09,27.1,3.6,RN
2017-02-10,27.2,3.3,RN
2017-02-11,27.4,2.0,RN
2017-02-12,26.1,3.6,RN
2017-02-13,27.0,2.0,RN
2017-02-14,27.0,3.7,RN
2017-02-15,27.5,0.0,RN
2017-02-16,27.2,0.1,RN
2017-02-17,27.3,2.9,RN
2017-02-18,26.3,9.8,RN
2017-02-19,26.9,8.0,RN
2017-02-20,27.0,4.1,RN
2017-02-21,27.4,0.8,RN
2017-02-22,27.4,0.4,RN
2017-02-23,27.4,1.4,RN
2017-02-24,26.6,3.7,RN
2017-02-25,27.3,0.0,RN
2017-02-26,27.3,1.9,RN
2017-02-27,26.4,5.1,RN
2017-02-28,26.4,4.5,RN
2017-03-01,26.5,7.0,RN
2017-03-02,25.6,14.0,RN
2017-03-03,26.7,2.3,RN
2017-03-04,26.6,2.4,RN
2017-03-05,27.2,1.6,RN
2017-03-06,27.2,1.6,RN
2017-03-07,26.8,20.3,RN
2017-03-08,27.2,1.5,RN
2017-03-09,26.9,2.6,RN
2017-03-10,27.0,2.6,RN
2017-03-11,26.4,5.9,RN
2017-03-12,25.3,15.1,RN
2017-03-13,26.6,2.3,RN
2017-03-14,26.9,5.3,RN
2017-03-15,26.5,4.8,RN
2017-03-16,26.4,4.6,RN
2017-03-17,27.1,1.1,RN
2017-03-18,27.0,0.4,RN
2017-03-19,27.2,1.1,RN
2017-03-20,27.2,3.1,RN
2017-03-21,27.2,2.0,RN
2017-03-22,26.7,22.4,RN
2017-03-23,25.8,14.1,RN
2017-03-24,26.5,2.6,RN
2017-03-25,26.8,3.2,RN
2017-03-26,27.2,1.0,RN
2017-03-27,27.3,6.2,RN
2017-03-28,27.8,0.6,RN
2017-03-29,26.9,11.7,RN
2017-03-30,26.7,13.1,RN
2017-03-31,26.4,10.5,RN
2017-04-01,26.9,5.9,RN
2017-04-02,26.2,9.1,RN
2017-04-03,27.9,1.1,RN
2017-04-04,27.0,3.8,RN
2017-04-05,26.8,7.1,RN
2017-04-06,27.1,2.3,RN
2017-04-07,27.0,0.0,RN
2017-04-08,27.1,6.2,RN
2017-04-09,26.6,4.2,RN
2017-04-10,25.3,46.0,RN
2017-04-11,25.6,13.1,RN
2017-04-12,26.2,15.3,RN
2017-04-13,26.3,9.6,RN
2017-04-14,27.3,4.4,RN
2017-04-15,27.2,2.7,RN
2017-04-16,27.0,3.5,RN
2017-04-17,27.0,0.7,RN
2017-04-18,26.8,0.0,RN
2017-04-19,26.9,3.9,RN
2017-04-20,26.8,0.1,RN
2017-04-21,26.9,2.1,RN
2017-04-22,26.4,12.3,RN
2017-04-23,26.5,20.9,RN
2017-04-24,27.1,1.3,RN
2017-04-25,26.7,2.1,RN
2017-04-26,27.1,0.0,RN
2017-04-27,26.6,25.8,RN
2017-04-28,26.1,23.5,RN
2017-04-29,26.1,8.7,RN
2017-04-30,25.9,8.7,RN
2017-05-01,26.6,0.2,RN
2017-05-02,25.4,8.6,RN
2017-05-03,25.9,1.8,RN
2017-05-04,25.8,6.2,RN
2017-05-05,26.4,0.8,RN
2017-05-06,26.2,1.1,RN
2017-05-07,25.8,10.0,RN
2017-05-08,24.6,30.7,RN
2017-05-09,25.4,11.5,RN
2017-05-10,26.5,0.2,RN
2017-05-11,26.6,0.2,RN
2017-05-12,26.5,0.7,RN
2017-05-13,26.5,0.0,RN
2017-05-14,26.7,0.0,RN
2017-05-15,26.9,0.4,RN
2017-05-16,27.2,0.0,RN
2017-05-17,27.5,1.6,RN
2017-05-18,27.2,1.9,RN
2017-05-19,26.8,1.6,RN
2017-05-20,26.9,1.9,RN
2017-05-21,27.7,0.0,RN
2017-05-22,26.8,2.6,RN
2017-05-23,27.0,0.0,RN
2017-05-24,26.5,0.1,RN
2017-05-25,26.4,0.9,RN
2017-05-26,26.4,1.1,RN
2017-05-27,26.6,3.8,RN
2017-05-28,25.2,30.7,RN
2017-05-29,23.8,41.0,RN
2017-05-30,24.4,5.2,RN
2017-05-31,25.9,3.4,RN
2017-06-01,25.5,3.2,RN
2017-06-02,26.5,3.0,RN
2017-06-03,26.2,3.0,RN
2017-06-04,25.8,3.9,RN
2017-06-05,25.7,1.8,RN
2017-06-06,26.0,1.2,RN
2017-06-07,26.5,1.7,RN
2017-06-08,26.8,0.5,RN
2017-06-09,26.1,1.9,RN
2017-06-10,25.7,2.0,RN
2017-06-11,26.2,2.8,RN
2017-06-12,25.8,0.2,RN
2017-06-13,25.7,1.6,RN
2017-06-14,25.9,0.4,RN
2017-06-15,24.9,2.5,RN
2017-06-16,25.3,0.4,RN
2017-06-17,25.7,0.5,RN
2017-06-18,25.4,3.4,RN
2017-06-19,25.5,0.3,RN
2017-06-20,25.4,1.2,RN
2017-06-21,25.3,3.4,RN
2017-06-22,25.6,0.0,RN
2017-06-23,25.2,13.3,RN
2017-06-24,24.7,14.5,RN
2017-06-25,23.9,14.6,RN
2017-06-26,24.4,5.2,RN
2017-06-27,24.8,9.2,RN
2017-06-28,23.7,15.6,RN
2017-06-29,23.9,14.9,RN
2017-06-30,24.1,29.7,RN
2017-07-01,23.4,18.7,RN
2017-07-02,24.7,2.7,RN
2017-07-03,24.7,0.5,RN
2017-07-04,24.7,0.1,RN
2017-07-05,24.0,14.5,RN
2017-07-06,23.5,12.1,RN
2017-07-07,24.0,6.6,RN
2017-07-08,24.1,4.2,RN
2017-07-09,24.0,3.4,RN
2017-07-10,23.5,53.7,RN
2017-07-11,23.1,124.9,RN
2017-07-12,24.3,1.2,RN
2017-07-13,24.4,0.0,RN
2017-07-14,24.6,0.0,RN
2017-07-15,24.1,0.9,RN
2017-07-16,24.5,0.6,RN
2017-07-17,24.1,1.2,RN
2017-07-18,23.6,8.1,RN
2017-07-19,24.3,3.5,RN
2017-07-20,23.9,5.7,RN
2017-07-21,24.1,26.1,RN
2017-07-22,24.4,1.2,RN
2017-07-23,23.8,5.7,RN
2017-07-24,24.2,2.1,RN
2017-07-25,24.4,0.2,RN
2017-07-26,24.0,1.8,RN
2017-07-27,23.5,14.2,RN
2017-07-28,22.4,68.9,RN
2017-07-29,23.6,1.6,RN
2017-07-30,24.3,4.1,RN
2017-07-31,23.3,11.7,RN
2017-08-01,24.3,2.5,RN
2017-08-02,24.8,1.5,RN
2017-08-03,24.5,0.0,RN
2017-08-04,24.5,0.0,RN
2017-08-05,25.2,0.0,RN
2017-08-06,24.9,0.0,RN
2017-08-07,24.3,0.5,RN
2017-08-08,24.4,0.0,RN
2017-08-09,24.8,0.2,RN
2017-08-10,24.9,0.6,RN
2017-08-11,24.8,0.9,RN
2017-08-12,25.0,0.2,RN
2017-08-13,24.9,0.3,RN
2017-08-14,24.6,1.2,RN
2017-08-15,24.6,0.2,RN
2017-08-16,24.8,0.3,RN
2017-08-17,24.4,4.2,RN
2017-08-18,24.9,2.2,RN
2017-08-19,25.1,2.4,RN
2017-08-20,25.2,1.7,RN
2017-08-21,25.2,0.2,RN
2017-08-22,25.1,0.4,RN
2017-08-23,24.4,1.5,RN
2017-08-24,25.0,0.8,RN
2017-08-25,24.8,1.9,RN
2017-08-26,24.6,0.5,RN
2017-08-27,24.4,2.0,RN
2017-08-28,24.9,0.5,RN
2017-08-29,25.2,0.1,RN
2017-08-30,25.5,0.5,RN
2017-08-31,25.3,0.8,RN
2017-09-01,25.7,0.0,RN
2017-09-02,25.3,0.0,RN
2017-09-03,24.5,0.0,RN
2017-09-04,24.9,1.1,RN
2017-09-05,25.1,1.7,RN
2017-09-06,25.0,5.6,RN
2017-09-07,24.7,3.3,RN
2017-09-08,24.7,0.9,RN
2017-09-09,24.4,3.7,RN
2017-09-10,24.6,3.0,RN
2017-09-11,25.2,0.7,RN
2017-09-12,25.1,0.8,RN
2017-09-13,24.9,0.8,RN
2017-09-14,24.9,0.4,RN
2017-09-15,25.0,0.1,RN
2017-09-16,24.6,1.3,RN
2017-09-17,24.9,0.5,RN
2017-09-18,25.3,0.8,RN
2017-09-19,25.6,0.2,RN
2017-09-20,24.8,1.4,RN
2017-09-21,24.9,1.2,RN
2017-09-22,25.3,2.9,RN
2017-09-23,25.1,0.3,RN
2017-09-24,25.2,0.1,RN
2017-09-25,25.4,0.4,RN
2017-09-26,25.3,0.6,RN
2017-09-27,25.4,2.2,RN
2017-09-28,25.6,0.8,RN
2017-09-29,25.4,1.4,RN
2017-09-30,25.9,0.0,RN
2017-10-01,25.8,0.7,RN
2017-10-02,25.9,2.0,RN
2017-10-03,25.8,2.2,RN
2017-10-04,25.8,1.3,RN
2017-10-05,25.9,1.9,RN
2017-10-06,25.8,0.3,RN
2017-10-07,25.9,0.0,RN
2017-10-08,26.0,0.3,RN
2017-10-09,25.8,1.1,RN
2017-10-10,25.4,1.2,RN
2017-10-11,25.8,1.2,RN
2017-10-12,26.3,0.1,RN
2017-10-13,26.1,0.6,RN
2017-10-14,25.9,0.8,RN
2017-10-15,26.4,0.0,RN
2017-10-16,26.1,3.5,RN
2017-10-17,26.3,0.2,RN
2017-10-18,25.7,3.0,RN
2017-10-19,26.3,1.0,RN
2017-10-20,25.6,4.9,RN
2017-10-21,26.0,3.3,RN
2017-10-22,26.1,0.4,RN
2017-10-23,26.0,0.7,RN
2017-10-24,26.1,1.8,RN
2017-10-25,26.4,0.4,RN
2017-10-26,26.1,3.6,RN
2017-10-27,26.2,1.2,RN
2017-10-28,25.8,4.4,RN
2017-10-29,26.2,1.5,RN
2017-10-30,26.3,0.6,RN
2017-10-31,26.4,1.2,RN
2017-11-01,26.6,0.4,RN
2017-11-02,26.5,1.4,RN
2017-11-03,26.4,1.1,RN
2017-11-04,26.4,0.4,RN
2017-11-05,26.1,2.6,RN
2017-11-06,26.3,0.2,RN
2017-11-07,26.6,0.0,RN
2017-11-08,26.2,1.6,RN
2017-11-09,26.2,1.4,RN
2017-11-10,26.4,0.3,RN
2017-11-11,26.3,2.0,RN
2017-11-12,26.5,0.4,RN
2017-11-13,26.8,0.1,RN
2017-11-14,26.4,2.9,RN
2017-11-15,26.4,1.4,RN
2017-11-16,26.6,1.3,RN
2017-11-17,26.7,0.2,RN
2017-11-18,26.3,1.4,RN
2017-11-19,26.7,0.1,RN
2017-11-20,26.9,0.0,RN
2017-11-21,26.8,0.6,RN
2017-11-22,26.8,0.4,RN
2017-11-23,27.0,0.6,RN
2017-11-24,26.9,0.1,RN
2017-11-25,26.6,1.0,RN
2017-11-26,27.0,0.0,RN
2017-11-27,26.8,0.7,RN
2017-11-28,27.0,0.1,RN
2017-11-29,27.0,0.4,RN
2017-11-30,27.0,1.8,RN
2017-12-01,26.6,1.7,RN
2017-12-02,26.4,2.2,RN
2017-12-03,26.5,1.2,RN
2017-12-04,26.5,2.4,RN
2017-12-05,26.6,1.6,RN
2017-12-06,27.0,0.1,RN
2017-12-07,27.2,0.0,RN
2017-12-08,26.9,2.4,RN
2017-12-09,27.2,0.6,RN
2017-12-10,27.2,1.1,RN
2017-12-11,27.2,0.4,RN
2017-12-12,27.3,0.9,RN
2017-12-13,26.9,1.3,RN
2017-12-14,26.0,4.3,RN
2017-12-15,26.8,3.2,RN
2017-12-16,27.4,0.0,RN
2017-12-17,27.3,2.2,RN
2017-12-18,27.2,1.3,RN
2017-12-19,27.3,1.2,RN
2017-12-20,26.8,0.7,RN
2017-12-21,26.8,3.9,RN
2017-12-22,27.0,3.3,RN
2017-12-23,26.8,5.5,RN
2017-12-24,26.9,3.0,RN
2017-12-25,26.4,6.2,RN
2017-12-26,27.3,1.0,RN
2017-12-27,27.2,1.4,RN
2017-12-28,27.5,0.0,RN
2017-12-29,27.5,0.0,RN
2017-12-30,27.4,0.6,RN
2017-12-31,26.9,5.1,RN
2018-01-01,26.9,3.2,RN
2018-01-02,27.0,1.8,RN
2018-01-03,27.2,0.1,RN
2018-01-04,27.5,0.2,RN
2018-01-05,27.0,2.0,RN
2018-01-06,26.6,3.2,RN
2018-01-07,27.2,0.4,RN
2018-01-08,26.8,2.5,RN
2018-01-09,26.6,1.8,RN
2018-01-10,26.0,5.1,RN
2018-01-11,26.0,5.0,RN
2018-01-12,27.1,0.1,RN
2018-01-13,26.9,2.0,RN
2018-01-14,26.6,7.7,RN
2018-01-15,26.3,8.8,RN
2018-01-16,26.9,1.4,RN
2018-01-17,26.7,2.5,RN
2018-01-18,25.9,2.6,RN
2018-01-19,25.3,8.2,RN
2018-01-20,25.1,15.6,RN
2018-01-21,26.1,3.2,RN
2018-01-22,26.7,1.4,RN
2018-01-23,25.6,9.9,RN
2018-01-24,26.1,5.8,RN
2018-01-25,26.6,0.3,RN
2018-01-26,26.9,0.0,RN
2018-01-27,26.8,0.1,RN
2018-01-28,26.8,1.4,RN
2018-01-29,27.0,0.6,RN
2018-01-30,27.2,0.6,RN
2018-01-31,27.2,2.2,RN
2018-02-01,27.3,0.8,RN
2018-02-02,27.0,2.0,RN
2018-02-03,27.1,1.0,RN
2018-02-04,27.2,0.1,RN
2018-02-05,27.2,0.6,RN
2018-02-06,27.1,3.0,RN
2018-02-07,27.7,1.3,RN
2018-02-08,26.2,9.2,RN
2018-02-09,25.5,15.9,RN
2018-02-10,25.0,13.0,RN
2018-02-11,26.3,0.9,RN
2018-02-12,26.3,1.5,RN
2018-02-13,25.8,4.5,RN
2018-02-14,23.7,44.8,RN
2018-02-15,25.4,9.1,RN
2018-02-16,24.6,31.9,RN
2018-02-17,24.7,25.0,RN
2018-02-18,25.9,3.8,RN
2018-02-19,26.3,3.6,RN
2018-02-20,26.8,0.3,RN
2018-02-21,26.7,0.8,RN
2018-02-22,25.5,16.3,RN
2018-02-23,26.1,7.3,RN
2018-02-24,26.1,1.9,RN
2018-02-25,26.2,1.6,RN
2018-02-26,26.8,0.2,RN
2018-02-27,26.7,0.9,RN
2018-02-28,26.4,13.4,RN
2018-03-01,24.8,35.2,RN
2018-03-02,25.4,19.5,RN
2018-03-03,25.9,2.7,RN
2018-03-04,27.1,2.2,RN
2018-03-05,26.6,7.6,RN
2018-03-06,26.8,5.2,RN
2018-03-07,27.4,0.2,RN
2018-03-08,27.1,0.3,RN
2018-03-09,27.1,2.4,RN
2018-03-10,26.9,1.5,RN
2018-03-11,27.5,0.3,RN
2018-03-12,27.5,0.6,RN
2018-03-13,27.5,4.2,RN
2018-03-14,27.5,1.1,RN
2018-03-15,27.2,1.9,RN
2018-03-16,27.0,0.4,RN
2018-03-17,26.9,0.6,RN
2018-03-18,27.4,0.1,RN
2018-03-19,27.6,0.3,RN
2018-03-20,27.8,0.0,RN
2018-03-21,27.4,1.5,RN
2018-03-22,27.7,1.3,RN
2018-03-23,27.3,0.7,RN
2018-03-24,27.2,0.4,RN
2018-03-25,26.0,11.0,RN
2018-03-26,26.1,2.9,RN
2018-03-27,26.9,1.5,RN
2018-03-28,25.4,18.8,RN
2018-03-29,24.4,34.0,RN
2018-03-30,24.8,15.4,RN
2018-03-31,25.9,1.6,RN
2018-04-01,26.0,6.7,RN
2018-04-02,25.8,8.0,RN
2018-04-03,26.4,2.2,RN
2018-04-04,27.3,0.2,RN
2018-04-05,26.9,0.5,RN
2018-04-06,26.3,5.2,RN
2018-04-07,25.6,5.6,RN
2018-04-08,25.6,10.0,RN
2018-04-09,25.1,13.2,RN
2018-04-10,25.1,18.6,RN
2018-04-11,24.5,17.2,RN
2018-04-12,24.3,31.7,RN
2018-04-13,24.5,20.8,RN
2018-04-14,25.6,3.6,RN
2018-04-15,25.6,6.1,RN
2018-04-16,24.7,13.9,RN
2018-04-17,25.1,19.4,RN
2018-04-18,26.3,1.2,RN
2018-04-19,26.1,0.7,RN
2018-04-20,25.9,1.8,RN
2018-04-21,25.7,2.7,RN
2018-04-22,25.7,2.3,RN
2018-04-23,25.5,3.2,RN
2018-04-24,26.5,0.2,RN
2018-04-25,26.0,6.4,RN
2018-04-26,25.3,22.4,RN
2018-04-27,25.9,3.4,RN
2018-04-28,25.9,2.1,RN
2018-04-29,25.5,16.0,RN
2018-04-30,24.5,19.6,RN
2018-05-01,26.0,1.4,RN
2018-05-02,25.9,1.1,RN
2018-05-03,25.8,0.9,RN
2018-05-04,26.1,0.1,RN
2018-05-05,25.6,1.7,RN
2018-05-06,25.4,5.2,RN
2018-05-07,25.3,4.0,RN
2018-05-08,25.7,4.5,RN
2018-05-09,24.8,6.0,RN
2018-05-10,25.4,5.7,RN
2018-05-11,25.7,1.9,RN
2018-05-12,25.9,2.1,RN
2018-05-13,26.0,1.5,RN
2018-05-14,26.1,0.6,RN
2018-05-15,25.9,3.3,RN
2018-05-16,25.6,4.0,RN
2018-05-17,24.5,21.3,RN
2018-05-18,25.3,2.1,RN
2018-05-19,26.0,0.2,RN
2018-05-20,25.5,9.7,RN
2018-05-21,26.4,2.9,RN
2018-05-22,26.1,1.3,RN
2018-05-23,25.8,0.3,RN
2018-05-24,25.7,0.6,RN
2018-05-25,25.0,2.5,RN
2018-05-26,25.4,0.2,RN
2018-05-27,25.9,0.1,RN
2018-05-28,25.6,1.0,RN
2018-05-29,25.6,0.1,RN
2018-05-30,25.6,0.0,RN
2018-05-31,25.1,2.3,RN
2018-06-01,25.4,0.2,RN
2018-06-02,25.2,5.9,RN
2018-06-03,24.9,17.0,RN
2018-06-04,25.2,0.5,RN
2018-06-05,25.1,0.0,RN
2018-06-06,25.5,0.2,RN
2018-06-07,25.4,11.6,RN
2018-06-08,25.7,7.1,RN
2018-06-09,25.5,2.7,RN
2018-06-10,25.3,1.9,RN
2018-06-11,25.4,0.7,RN
2018-06-12,24.9,1.3,RN
2018-06-13,25.7,1.8,RN
2018-06-14,24.9,3.1,RN
2018-06-15,24.9,2.2,RN
2018-06-16,23.4,20.9,RN
2018-06-17,24.2,7.1,RN
2018-06-18,24.4,6.1,RN
2018-06-19,24.7,1.6,RN
2018-06-20,24.6,0.0,RN
2018-06-21,24.8,0.6,RN
2018-06-22,25.1,1.5,RN
2018-06-23,24.9,0.3,RN
2018-06-24,24.7,2.4,RN
2018-06-25,24.8,1.2,RN
2018-06-26,24.3,1.6,RN
2018-06-27,24.7,0.8,RN
2018-06-28,24.8,0.5,RN
2018-06-29,24.3,0.4,RN
2018-06-30,24.4,0.0,RN
2018-07-01,25.2,0.0,RN
2018-07-02,25.0,0.9,RN
2018-07-03,25.3,0.0,RN
2018-07-04,25.0,0.0,RN
2018-07-05,24.9,0.8,RN
2018-07-06,23.7,93.0,RN
2018-07-07,24.6,20.2,RN
2018-07-08,24.7,0.3,RN
2018-07-09,24.6,18.4,RN
2018-07-10,23.1,41.9,RN
2018-07-11,24.1,12.1,RN
2018-07-12,23.9,15.0,RN
2018-07-13,24.4,3.2,RN
2018-07-14,24.4,0.3,RN
2018-07-15,24.6,0.0,RN
2018-07-16,24.8,1.1,RN
2018-07-17,24.2,1.2,RN
2018-07-18,23.7,4.0,RN
2018-07-19,24.0,1.1,RN
2018-07-20,24.3,2.5,RN
2018-07-21,23.9,6.1,RN
2018-07-22,23.9,8.3,RN
2018-07-23,24.6,0.3,RN
2018-07-24,24.7,0.2,RN
2018-07-25,24.8,0.5,RN
2018-07-26,24.5,2.5,RN
2018-07-27,23.7,6.1,RN
2018-07-28,24.4,5.0,RN
2018-07-29,24.6,2.2,RN
2018-07-30,24.2,3.2,RN
2018-07-31,24.2,3.7,RN
2018-08-01,24.4,2.2,RN
2018-08-02,25.0,1.0,RN
2018-08-03,24.8,0.0,RN
2018-08-04,24.9,0.0,RN
2018-08-05,25.5,0.9,RN
2018-08-06,25.5,0.2,RN
2018-08-07,25.0,3.8,RN
2018-08-08,25.0,0.2,RN
2018-08-09,24.0,3.9,RN
2018-08-10,24.7,2.2,RN
2018-08-11,25.3,0.7,RN
2018-08-12,25.0,2.0,RN
2018-08-13,25.5,0.9,RN
2018-08-14,25.3,2.3,RN
2018-08-15,25.6,0.7,RN
2018-08-16,25.1,3.5,RN
2018-08-17,25.0,1.0,RN
2018-08-18,24.5,0.9,RN
2018-08-19,25.0,1.6,RN
2018-08-20,25.2,0.3,RN
2018-08-21,24.8,1.3,RN
2018-08-22,24.9,0.0,RN
2018-08-23,24.7,0.0,RN
2018-08-24,24.6,0.7,RN
2018-08-25,24.7,1.9,RN
2018-08-26,24.9,2.2,RN
2018-08-27,24.8,0.5,RN
2018-08-28,24.9,1.0,RN
2018-08-29,24.6,0.3,RN
2018-08-30,24.2,0.6,RN
2018-08-31,24.9,0.0,RN
2018-09-01,24.9,0.0,RN
2018-09-02,24.7,2.3,RN
2018-09-03,25.2,0.9,RN
2018-09-04,25.6,0.0,RN
2018-09-05,25.9,0.0,RN
2018-09-06,25.7,0.0,RN
2018-09-07,24.8,2.2,RN
2018-09-08,24.8,0.1,RN
2018-09-09,25.0,0.1,RN
2018-09-10,24.6,3.1,RN
2018-09-11,24.6,3.6,RN
2018-09-12,25.4,0.0,RN
2018-09-13,25.4,0.0,RN
2018-09-14,25.1,0.1,RN
2018-09-15,25.6,0.3,RN
2018-09-16,25.5,1.9,RN
2018-09-17,25.8,1.0,RN
2018-09-18,25.7,2.0,RN
2018-09-19,26.0,0.4,RN
2018-09-20,26.0,0.3,RN
2018-09-21,25.8,0.3,RN
2018-09-22,25.1,2.6,RN
2018-09-23,25.8,0.4,RN
2018-09-24,26.0,0.2,RN
2018-09-25,26.0,0.3,RN
2018-09-26,26.2,0.0,RN
2018-09-27,25.7,2.4,RN
2018-09-28,26.2,0.5,RN
2018-09-29,25.9,0.6,RN
2018-09-30,26.3,0.0,RN
2018-10-01,26.2,0.2,RN
2018-10-02,26.0,0.2,RN
2018-10-03,26.1,1.7,RN
2018-10-04,26.2,2.1,RN
2018-10-05,26.2,0.9,RN
2018-10-06,26.5,0.2,RN
2018-10-07,25.7,5.6,RN
2018-10-08,26.4,0.0,RN
2018-10-09,26.0,0.7,RN
2018-10-10,26.4,0.4,RN
2018-10-11,26.4,0.3,RN
2018-10-12,26.4,0.1,RN
2018-10-13,26.0,3.0,RN
2018-10-14,26.5,0.6,RN
2018-10-15,26.6,0.0,RN
2018-10-16,26.6,1.8,RN
2018-10-17,26.7,0.5,RN
2018-10-18,26.5,0.0,RN
2018-10-19,26.6,0.6,RN
2018-10-20,26.6,0.0,RN
2018-10-21,26.6,2.3,RN
2018-10-22,26.7,0.1,RN
2018-10-23,26.7,0.7,RN
2018-10-24,26.6,0.2,RN
2018-10-25,26.7,0.9,RN
2018-10-26,26.9,0.3,RN
2018-10-27,26.7,0.8,RN
2018-10-28,26.5,0.4,RN
2018-10-29,26.9,1.8,RN
2018-10-30,26.7,1.4,RN
2018-10-31,26.6,0.9,RN
2016-09-01,15.0,0.0,RS
2016-09-02,15.0,0.9,RS
2016-09-03,15.2,15.8,RS
2016-09-04,16.4,12.4,RS
2016-09-05,17.6,13.3,RS
2016-09-06,13.9,8.9,RS
2016-09-07,13.1,0.2,RS
2016-09-08,14.9,0.1,RS
2016-09-09,16.1,0.0,RS
2016-09-10,17.7,0.0,RS
2016-09-11,17.5,0.0,RS
2016-09-12,21.5,0.3,RS
2016-09-13,20.4,14.9,RS
2016-09-14,15.0,0.0,RS
2016-09-15,14.1,0.0,RS
2016-09-16,14.0,0.0,RS
2016-09-17,18.1,0.0,RS
2016-09-18,17.4,0.0,RS
2016-09-19,15.1,0.1,RS
2016-09-20,14.8,0.3,RS
2016-09-21,17.1,0.0,RS
2016-09-22,17.5,0.0,RS
2016-09-23,15.4,0.0,RS
2016-09-24,14.0,0.0,RS
2016-09-25,13.4,0.0,RS
2016-09-26,13.3,0.0,RS
2016-09-27,14.1,0.0,RS
2016-09-28,16.7,0.0,RS
2016-09-29,15.1,0.3,RS
2016-09-30,15.2,0.0,RS
2016-10-01,16.7,0.0,RS
2016-10-02,17.9,0.0,RS
2016-10-03,18.5,0.0,RS
2016-10-04,18.1,0.2,RS
2016-10-05,17.5,2.8,RS
2016-10-06,16.1,7.2,RS
2016-10-07,17.6,0.2,RS
2016-10-08,17.8,0.8,RS
2016-10-09,15.3,0.0,RS
2016-10-10,16.1,0.0,RS
2016-10-11,19.1,2.0,RS
2016-10-12,21.8,0.0,RS
2016-10-13,21.3,14.5,RS
2016-10-14,20.5,0.0,RS
2016-10-15,21.1,0.5,RS
2016-10-16,22.6,0.6,RS
2016-10-17,21.7,33.6,RS
2016-10-18,19.0,30.4,RS
2016-10-19,21.6,34.1,RS
2016-10-20,20.5,0.1,RS
2016-10-21,17.1,0.0,RS
2016-10-22,17.0,0.0,RS
2016-10-23,20.4,7.6,RS
2016-10-24,22.5,0.6,RS
2016-10-25,20.8,7.5,RS
2016-10-26,21.6,18.6,RS
2016-10-27,17.1,2.8,RS
2016-10-28,15.0,0.0,RS
2016-10-29,16.3,0.0,RS
2016-10-30,18.3,0.0,RS
2016-10-31,22.4,0.0,RS
2016-11-01,23.6,4.8,RS
2016-11-02,19.0,20.8,RS
2016-11-03,15.8,0.0,RS
2016-11-04,18.0,0.0,RS
2016-11-05,20.2,0.0,RS
2016-11-06,21.9,0.0,RS
2016-11-07,23.7,0.0,RS
